# T   LUA LFA RUA RFA LT  LS  RT  RS  
-0.584 -0.001 -0.032 -0.811 -0.726 -0.0 -0.613 -0.312 -0.947 -0.0 -0.067 -0.313 0.671 0.0 -0.632 0.387 0.997 0.0 0.021 -0.078 -0.641 -0.0 -0.76 0.108 -0.927 -0.0 0.216 0.307 0.651 0.0 -0.665 -0.367 0.982 0.0 -0.055 0.178 
-0.583 -0.004 -0.036 -0.812 -0.728 -0.0 -0.614 -0.306 -0.948 -0.0 -0.07 -0.31 0.669 0.0 -0.633 0.389 0.997 0.0 0.022 -0.078 -0.645 -0.0 -0.756 0.107 -0.921 -0.0 0.218 0.323 0.644 0.0 -0.672 -0.365 0.98 -0.0 -0.061 0.188 
-0.582 -0.009 -0.042 -0.812 -0.732 -0.0 -0.613 -0.298 -0.949 -0.0 -0.071 -0.307 0.665 0.0 -0.637 0.39 0.997 0.0 0.022 -0.077 -0.651 0.0 -0.752 0.102 -0.914 -0.0 0.217 0.342 0.638 0.0 -0.679 -0.363 0.978 0.0 -0.069 0.197 
-0.58 -0.014 -0.047 -0.813 -0.736 -0.0 -0.612 -0.288 -0.95 -0.0 -0.074 -0.303 0.662 0.0 -0.641 0.389 0.997 -0.0 0.023 -0.076 -0.658 -0.0 -0.748 0.092 -0.906 -0.0 0.212 0.366 0.631 0.0 -0.686 -0.362 0.976 0.0 -0.078 0.204 
-0.577 -0.02 -0.052 -0.815 -0.741 -0.0 -0.611 -0.279 -0.952 -0.0 -0.077 -0.297 0.659 0.0 -0.646 0.385 0.997 -0.0 0.023 -0.075 -0.663 -0.0 -0.744 0.081 -0.896 -0.0 0.208 0.393 0.625 0.0 -0.691 -0.363 0.973 0.0 -0.087 0.212 
-0.574 -0.025 -0.057 -0.817 -0.747 0.0 -0.609 -0.268 -0.953 -0.0 -0.081 -0.292 0.658 0.0 -0.65 0.38 0.997 0.0 0.022 -0.075 -0.67 -0.0 -0.74 0.065 -0.886 -0.0 0.194 0.422 0.619 -0.0 -0.696 -0.365 0.971 0.0 -0.097 0.22 
-0.57 -0.03 -0.06 -0.819 -0.752 -0.0 -0.607 -0.258 -0.955 -0.0 -0.084 -0.284 0.658 0.0 -0.654 0.373 0.997 -0.0 0.022 -0.076 -0.675 0.0 -0.737 0.048 -0.875 -0.0 0.18 0.45 0.613 0.0 -0.7 -0.366 0.968 0.0 -0.105 0.228 
-0.566 -0.033 -0.062 -0.821 -0.757 -0.0 -0.605 -0.248 -0.957 -0.0 -0.087 -0.278 0.658 0.0 -0.658 0.365 0.997 0.0 0.021 -0.079 -0.678 -0.0 -0.734 0.03 -0.864 -0.0 0.164 0.476 0.608 0.0 -0.705 -0.366 0.966 0.0 -0.11 0.233 
-0.562 -0.036 -0.063 -0.824 -0.761 -0.0 -0.604 -0.238 -0.959 -0.0 -0.09 -0.27 0.66 0.0 -0.662 0.355 0.996 -0.0 0.021 -0.081 -0.68 -0.0 -0.733 0.011 -0.853 -0.0 0.146 0.501 0.603 -0.0 -0.71 -0.364 0.964 0.0 -0.113 0.241 
-0.558 -0.038 -0.063 -0.827 -0.764 -0.0 -0.604 -0.229 -0.96 -0.0 -0.091 -0.263 0.663 0.0 -0.665 0.344 0.996 0.0 0.02 -0.085 -0.682 -0.0 -0.732 -0.009 -0.842 -0.0 0.125 0.525 0.6 0.0 -0.716 -0.357 0.964 0.0 -0.113 0.242 
